business_id,transaction_id,transaction_date,transaction_type,amount,created_date,created_user,account,a/r_paid,a/p_paid,due_date,open_balance,po_status,estimate_status,customer_name,vendor_name,product_service,quantity,rate,credit,debit,sale,purchase,billable,invoiced,cleared,payment_method,misc_(business_specific_fields)
2,2135,2011-05-05,Purchase Order,34985.71,2012-04-22,Evan Gibbs,Arizona Dept. of Revenue Payable,Paid,,2013-02-24,1168.55,,,Anna Gordon,,,,0.08,10.5,,Yes,No,No,,Uncleared,Visa,
2,3383,2004-05-20,Estimate,34985.71,2004-11-14,Evan Gibbs,Accounts Receivable (A/R),Paid,,2004-12-03,19066.11,,,Regina York,,,,,,34985.71,Yes,No,No,,,Visa,
2,3383,2004-05-20,Estimate,34985.71,2004-11-14,Evan Gibbs,Coffee and snack shops,Paid,,2004-12-03,19066.11,,,Regina York,,Coffee and Snack,94,302.85,28467.9,,Yes,No,No,,,Visa,
2,3383,2004-05-20,Estimate,34985.71,2004-11-14,Evan Gibbs,Job Materials,Paid,,2004-12-03,19066.11,,,Regina York,,,8,264.62,2116.96,,Yes,No,No,,,Visa,
2,3383,2004-05-20,Estimate,34985.71,2004-11-14,Evan Gibbs,Labor,Paid,,2004-12-03,19066.11,,,Regina York,,,15,292.69,4390.35,,Yes,No,No,,,Visa,
2,3383,2004-05-20,Estimate,34985.71,2004-11-14,Evan Gibbs,Arizona Dept. of Revenue Payable,Paid,,2004-12-03,19066.11,,,Regina York,,,,0.08,10.5,,Yes,No,No,,Uncleared,Visa,
2,3161,2020-12-16,Invoice,34985.71,2021-10-22,Evan Gibbs,Accounts Receivable (A/R),Paid,,2022-07-29,21486.75,,,Matthew Barrera,,,,,,34985.71,Yes,No,No,,,MasterCard,
2,3161,2020-12-16,Invoice,34985.71,2021-10-22,Evan Gibbs,Uncategorized Income,Paid,,2022-07-29,21486.75,,,Matthew Barrera,,,94,302.85,28467.9,,Yes,No,No,,,MasterCard,
2,3161,2020-12-16,Invoice,34985.71,2021-10-22,Evan Gibbs,Other food services,Paid,,2022-07-29,21486.75,,,Matthew Barrera,,Foods on demand,8,264.62,2116.96,,Yes,No,No,,,MasterCard,
2,3161,2020-12-16,Invoice,34985.71,2021-10-22,Evan Gibbs,Full-service restaurants,Paid,,2022-07-29,21486.75,,,Matthew Barrera,,Drinking and Special Food,15,292.69,4390.35,,Yes,No,No,,,MasterCard,
2,3161,2020-12-16,Invoice,34985.71,2021-10-22,Evan Gibbs,Arizona Dept. of Revenue Payable,Paid,,2022-07-29,21486.75,,,Matthew Barrera,,,,0.08,10.5,,Yes,No,No,,Uncleared,MasterCard,
2,3874,1996-06-24,Billable Expense Charge,34985.71,1997-03-22,Evan Gibbs,Accounts Receivable (A/R),Paid,,1997-05-10,11820.91,,,Jeffery Ingram,,,,,,34985.71,Yes,No,No,,,Cash,
2,3874,1996-06-24,Billable Expense Charge,34985.71,1997-03-22,Evan Gibbs,Coffee and snack shops,Paid,,1997-05-10,11820.91,,,Jeffery Ingram,,Coffee and Snack,94,302.85,28467.9,,Yes,No,No,,,Cash,
2,3874,1996-06-24,Billable Expense Charge,34985.71,1997-03-22,Evan Gibbs,Labor,Paid,,1997-05-10,11820.91,,,Jeffery Ingram,,,8,264.62,2116.96,,Yes,No,No,,,Cash,
2,3874,1996-06-24,Billable Expense Charge,34985.71,1997-03-22,Evan Gibbs,Street vending locations,Paid,,1997-05-10,11820.91,,,Jeffery Ingram,,Street vendoring,15,292.69,4390.35,,Yes,No,No,,,Cash,
2,3874,1996-06-24,Billable Expense Charge,34985.71,1997-03-22,Evan Gibbs,Loan Payable,Paid,,1997-05-10,11820.91,,,Jeffery Ingram,,,,0.08,10.5,,Yes,No,No,,Uncleared,Cash,
2,2192,2021-08-07,Credit Memo,34985.71,2022-02-03,Evan Gibbs,Accounts Receivable (A/R),Paid,,2023-01-29,5401.16,,,Derek Weeks,,,,,,34985.71,Yes,No,No,,,MasterCard,
2,2192,2021-08-07,Credit Memo,34985.71,2022-02-03,Evan Gibbs,Uncategorized Income,Paid,,2023-01-29,5401.16,,,Derek Weeks,,,94,302.85,28467.9,,Yes,No,No,,,MasterCard,
2,2192,2021-08-07,Credit Memo,34985.71,2022-02-03,Evan Gibbs,Design income,Paid,,2023-01-29,5401.16,,,Derek Weeks,,Design,8,264.62,2116.96,,Yes,No,No,,,MasterCard,
2,2192,2021-08-07,Credit Memo,34985.71,2022-02-03,Evan Gibbs,Other food services,Paid,,2023-01-29,5401.16,,,Derek Weeks,,Foods on demand,15,292.69,4390.35,,Yes,No,No,,,MasterCard,
2,2192,2021-08-07,Credit Memo,34985.71,2022-02-03,Evan Gibbs,Loan Payable,Paid,,2023-01-29,5401.16,,,Derek Weeks,,,,0.08,10.5,,Yes,No,No,,Uncleared,MasterCard,
2,4270,1995-02-25,Credit Card Credit,34985.71,1995-10-30,Evan Gibbs,Accounts Receivable (A/R),Paid,,1996-05-02,28415.32,,,Austin Thompson,,,,,,34985.71,Yes,No,No,,,Cash,
2,4270,1995-02-25,Credit Card Credit,34985.71,1995-10-30,Evan Gibbs,Coffee and snack shops,Paid,,1996-05-02,28415.32,,,Austin Thompson,,Coffee and Snack,94,302.85,28467.9,,Yes,No,No,,,Cash,
2,4270,1995-02-25,Credit Card Credit,34985.71,1995-10-30,Evan Gibbs,Hotels and motel services,Paid,,1996-05-02,28415.32,,,Austin Thompson,,Casino Hotels,8,264.62,2116.96,,Yes,No,No,,,Cash,
2,4270,1995-02-25,Credit Card Credit,34985.71,1995-10-30,Evan Gibbs,Services,Paid,,1996-05-02,28415.32,,,Austin Thompson,,Services,15,292.69,4390.35,,Yes,No,No,,,Cash,
2,4270,1995-02-25,Credit Card Credit,34985.71,1995-10-30,Evan Gibbs,Loan Payable,Paid,,1996-05-02,28415.32,,,Austin Thompson,,,,0.08,10.5,,Yes,No,No,,Uncleared,Cash,
2,4156,2021-10-12,Credit Card Credit,34985.71,2021-12-13,Evan Gibbs,Accounts Receivable (A/R),Paid,,2022-08-27,26555.01,,,Patricia Moran,,,,,,34985.71,Yes,No,No,,,American Express,
2,4156,2021-10-12,Credit Card Credit,34985.71,2021-12-13,Evan Gibbs,Coffee and snack shops,Paid,,2022-08-27,26555.01,,,Patricia Moran,,Coffee and Snack,94,302.85,28467.9,,Yes,No,No,,,American Express,
2,4156,2021-10-12,Credit Card Credit,34985.71,2021-12-13,Evan Gibbs,Bars and nightclubs,Paid,,2022-08-27,26555.01,,,Patricia Moran,,Bars and Nightclubs,8,264.62,2116.96,,Yes,No,No,,,American Express,
2,4156,2021-10-12,Credit Card Credit,34985.71,2021-12-13,Evan Gibbs,Labor,Paid,,2022-08-27,26555.01,,,Patricia Moran,,,15,292.69,4390.35,,Yes,No,No,,,American Express,
2,4156,2021-10-12,Credit Card Credit,34985.71,2021-12-13,Evan Gibbs,Loan Payable,Paid,,2022-08-27,26555.01,,,Patricia Moran,,,,0.08,10.5,,Yes,No,No,,Uncleared,American Express,
2,3293,1993-09-11,Charge,34985.71,1994-04-29,Evan Gibbs,Accounts Receivable (A/R),Paid,,1994-07-30,31969.43,,,James Gray,,,,,,34985.71,Yes,No,No,,,Diners Club,
2,3293,1993-09-11,Charge,34985.71,1994-04-29,Evan Gibbs,Coffee and snack shops,Paid,,1994-07-30,31969.43,,,James Gray,,Coffee and Snack,94,302.85,28467.9,,Yes,No,No,,,Diners Club,
2,3293,1993-09-11,Charge,34985.71,1994-04-29,Evan Gibbs,Fast food restaurants,Paid,,1994-07-30,31969.43,,,James Gray,,Fast food,8,264.62,2116.96,,Yes,No,No,,,Diners Club,
2,3293,1993-09-11,Charge,34985.71,1994-04-29,Evan Gibbs,Installation,Paid,,1994-07-30,31969.43,,,James Gray,,Installation,15,292.69,4390.35,,Yes,No,No,,,Diners Club,
2,3293,1993-09-11,Charge,34985.71,1994-04-29,Evan Gibbs,Arizona Dept. of Revenue Payable,Paid,,1994-07-30,31969.43,,,James Gray,,,,0.08,10.5,,Yes,No,No,,Uncleared,Diners Club,
2,5830,2009-10-03,Refund,34985.71,2010-02-13,Evan Gibbs,Accounts Receivable (A/R),Paid,,2010-08-17,29874.04,,,Mr. Jacob Pham,,,,,,34985.71,Yes,No,No,,,Visa,
2,5830,2009-10-03,Refund,34985.71,2010-02-13,Evan Gibbs,Job Materials,Paid,,2010-08-17,29874.04,,,Mr. Jacob Pham,,,94,302.85,28467.9,,Yes,No,No,,,Visa,
2,5830,2009-10-03,Refund,34985.71,2010-02-13,Evan Gibbs,Campground and RV park services,Paid,,2010-08-17,29874.04,,,Mr. Jacob Pham,,Camping and Parking,8,264.62,2116.96,,Yes,No,No,,,Visa,
2,5830,2009-10-03,Refund,34985.71,2010-02-13,Evan Gibbs,Services,Paid,,2010-08-17,29874.04,,,Mr. Jacob Pham,,Services,15,292.69,4390.35,,Yes,No,No,,,Visa,
2,5830,2009-10-03,Refund,34985.71,2010-02-13,Evan Gibbs,Loan Payable,Paid,,2010-08-17,29874.04,,,Mr. Jacob Pham,,,,0.08,10.5,,Yes,No,No,,Uncleared,Visa,
2,2846,2021-11-07,Sales Tax Payment,34985.71,2022-02-19,Evan Gibbs,Accounts Receivable (A/R),Paid,,2022-03-07,20519.95,,,Benjamin Silva,,,,,,34985.71,Yes,No,No,,,Discover,
2,2846,2021-11-07,Sales Tax Payment,34985.71,2022-02-19,Evan Gibbs,Uncategorized Income,Paid,,2022-03-07,20519.95,,,Benjamin Silva,,,94,302.85,28467.9,,Yes,No,No,,,Discover,
2,2846,2021-11-07,Sales Tax Payment,34985.71,2022-02-19,Evan Gibbs,Refunds-Allowances,Paid,,2022-03-07,20519.95,,,Benjamin Silva,,,8,264.62,2116.96,,Yes,No,No,,,Discover,
2,2846,2021-11-07,Sales Tax Payment,34985.71,2022-02-19,Evan Gibbs,Bars and nightclubs,Paid,,2022-03-07,20519.95,,,Benjamin Silva,,Bars and Nightclubs,15,292.69,4390.35,,Yes,No,No,,,Discover,
2,2846,2021-11-07,Sales Tax Payment,34985.71,2022-02-19,Evan Gibbs,Loan Payable,Paid,,2022-03-07,20519.95,,,Benjamin Silva,,,,0.08,10.5,,Yes,No,No,,Uncleared,Discover,
2,3960,2016-12-09,Check,34985.71,2017-09-02,Evan Gibbs,Accounts Receivable (A/R),Paid,,2017-10-06,34134.3,,,Robin Johnson,,,,,,34985.71,Yes,No,No,,,Check,
2,3960,2016-12-09,Check,34985.71,2017-09-02,Evan Gibbs,Coffee and snack shops,Paid,,2017-10-06,34134.3,,,Robin Johnson,,Coffee and Snack,94,302.85,28467.9,,Yes,No,No,,,Check,
2,3960,2016-12-09,Check,34985.71,2017-09-02,Evan Gibbs,Installation,Paid,,2017-10-06,34134.3,,,Robin Johnson,,Installation,8,264.62,2116.96,,Yes,No,No,,,Check,
2,3960,2016-12-09,Check,34985.71,2017-09-02,Evan Gibbs,Refunds-Allowances,Paid,,2017-10-06,34134.3,,,Robin Johnson,,,15,292.69,4390.35,,Yes,No,No,,,Check,
2,3960,2016-12-09,Check,34985.71,2017-09-02,Evan Gibbs,Loan Payable,Paid,,2017-10-06,34134.3,,,Robin Johnson,,,,0.08,10.5,,Yes,No,No,,Uncleared,Check,
2,3198,2008-07-26,Check,34985.71,2008-09-26,Evan Gibbs,Accounts Receivable (A/R),Paid,,2009-09-10,396.49,,,Ashley Rogers,,,,,,34985.71,Yes,No,No,,,Visa,
2,3198,2008-07-26,Check,34985.71,2008-09-26,Evan Gibbs,Coffee and snack shops,Paid,,2009-09-10,396.49,,,Ashley Rogers,,Coffee and Snack,94,302.85,28467.9,,Yes,No,No,,,Visa,
2,3198,2008-07-26,Check,34985.71,2008-09-26,Evan Gibbs,Uncategorized Income,Paid,,2009-09-10,396.49,,,Ashley Rogers,,,8,264.62,2116.96,,Yes,No,No,,,Visa,
2,3198,2008-07-26,Check,34985.71,2008-09-26,Evan Gibbs,Labor,Paid,,2009-09-10,396.49,,,Ashley Rogers,,,15,292.69,4390.35,,Yes,No,No,,,Visa,
2,3198,2008-07-26,Check,34985.71,2008-09-26,Evan Gibbs,Loan Payable,Paid,,2009-09-10,396.49,,,Ashley Rogers,,,,0.08,10.5,,Yes,No,No,,Uncleared,Visa,
2,6355,2017-03-09,Time Charge,34985.71,2017-11-08,Evan Gibbs,Accounts Receivable (A/R),Paid,,2018-06-08,24236.02,,,Michael Willis,,,,,,34985.71,Yes,No,No,,,Cash,
2,6355,2017-03-09,Time Charge,34985.71,2017-11-08,Evan Gibbs,Job Materials,Paid,,2018-06-08,24236.02,,,Michael Willis,,,94,302.85,28467.9,,Yes,No,No,,,Cash,
2,6355,2017-03-09,Time Charge,34985.71,2017-11-08,Evan Gibbs,Bars and nightclubs,Paid,,2018-06-08,24236.02,,,Michael Willis,,Bars and Nightclubs,8,264.62,2116.96,,Yes,No,No,,,Cash,
2,6355,2017-03-09,Time Charge,34985.71,2017-11-08,Evan Gibbs,Other food services,Paid,,2018-06-08,24236.02,,,Michael Willis,,Foods on demand,15,292.69,4390.35,,Yes,No,No,,,Cash,
2,6355,2017-03-09,Time Charge,34985.71,2017-11-08,Evan Gibbs,Arizona Dept. of Revenue Payable,Paid,,2018-06-08,24236.02,,,Michael Willis,,,,0.08,10.5,,Yes,No,No,,Uncleared,Cash,
2,1122,1997-01-23,Payment,34985.71,1997-03-27,Evan Gibbs,Accounts Receivable (A/R),Paid,,1998-03-19,22764.92,,,Mrs. Danielle Sherman DVM,,,,,,34985.71,Yes,No,No,,,Diners Club,
2,1122,1997-01-23,Payment,34985.71,1997-03-27,Evan Gibbs,Uncategorized Income,Paid,,1998-03-19,22764.92,,,Mrs. Danielle Sherman DVM,,,94,302.85,28467.9,,Yes,No,No,,,Diners Club,
2,1122,1997-01-23,Payment,34985.71,1997-03-27,Evan Gibbs,Fast food restaurants,Paid,,1998-03-19,22764.92,,,Mrs. Danielle Sherman DVM,,Fast food,8,264.62,2116.96,,Yes,No,No,,,Diners Club,
2,1122,1997-01-23,Payment,34985.71,1997-03-27,Evan Gibbs,Street vending locations,Paid,,1998-03-19,22764.92,,,Mrs. Danielle Sherman DVM,,Street vendoring,15,292.69,4390.35,,Yes,No,No,,,Diners Club,
2,1122,1997-01-23,Payment,34985.71,1997-03-27,Evan Gibbs,Loan Payable,Paid,,1998-03-19,22764.92,,,Mrs. Danielle Sherman DVM,,,,0.08,10.5,,Yes,No,No,,Uncleared,Diners Club,
2,5188,1995-10-23,Time Charge,34985.71,1996-09-26,Evan Gibbs,Accounts Receivable (A/R),Paid,,1997-02-15,20487.53,,,Paul Baldwin,,,,,,34985.71,Yes,No,No,,,Diners Club,
2,5188,1995-10-23,Time Charge,34985.71,1996-09-26,Evan Gibbs,Coffee and snack shops,Paid,,1997-02-15,20487.53,,,Paul Baldwin,,Coffee and Snack,94,302.85,28467.9,,Yes,No,No,,,Diners Club,
2,5188,1995-10-23,Time Charge,34985.71,1996-09-26,Evan Gibbs,Other accommodation services,Paid,,1997-02-15,20487.53,,,Paul Baldwin,,Traveller accomodation,8,264.62,2116.96,,Yes,No,No,,,Diners Club,
2,5188,1995-10-23,Time Charge,34985.71,1996-09-26,Evan Gibbs,Discounts given,Paid,,1997-02-15,20487.53,,,Paul Baldwin,,,15,292.69,4390.35,,Yes,No,No,,,Diners Club,
2,5188,1995-10-23,Time Charge,34985.71,1996-09-26,Evan Gibbs,Loan Payable,Paid,,1997-02-15,20487.53,,,Paul Baldwin,,,,0.08,10.5,,Yes,No,No,,Uncleared,Diners Club,
2,2597,2001-01-05,Bill Payment (Credit Card),34985.71,2001-10-25,Evan Gibbs,Accounts Receivable (A/R),Paid,,2002-03-07,13610.62,,,Richard West,,,,,,34985.71,Yes,No,No,,,Check,
2,2597,2001-01-05,Bill Payment (Credit Card),34985.71,2001-10-25,Evan Gibbs,Uncategorized Income,Paid,,2002-03-07,13610.62,,,Richard West,,,94,302.85,28467.9,,Yes,No,No,,,Check,
2,2597,2001-01-05,Bill Payment (Credit Card),34985.71,2001-10-25,Evan Gibbs,Unapplied Cash Payment Income,Paid,,2002-03-07,13610.62,,,Richard West,,,8,264.62,2116.96,,Yes,No,No,,,Check,
2,2597,2001-01-05,Bill Payment (Credit Card),34985.71,2001-10-25,Evan Gibbs,Other food services,Paid,,2002-03-07,13610.62,,,Richard West,,Foods on demand,15,292.69,4390.35,,Yes,No,No,,,Check,
2,2597,2001-01-05,Bill Payment (Credit Card),34985.71,2001-10-25,Evan Gibbs,Arizona Dept. of Revenue Payable,Paid,,2002-03-07,13610.62,,,Richard West,,,,0.08,10.5,,Yes,No,No,,Uncleared,Check,
2,3799,2020-03-04,Inventory Qty Adjust,34985.71,2021-01-04,Evan Gibbs,Accounts Receivable (A/R),Paid,,2021-03-07,10817.66,,,James Nunez PhD,,,,,,34985.71,Yes,No,No,,,Visa,
2,3799,2020-03-04,Inventory Qty Adjust,34985.71,2021-01-04,Evan Gibbs,Coffee and snack shops,Paid,,2021-03-07,10817.66,,,James Nunez PhD,,Coffee and Snack,94,302.85,28467.9,,Yes,No,No,,,Visa,
2,3799,2020-03-04,Inventory Qty Adjust,34985.71,2021-01-04,Evan Gibbs,Other food services,Paid,,2021-03-07,10817.66,,,James Nunez PhD,,Foods on demand,8,264.62,2116.96,,Yes,No,No,,,Visa,
2,3799,2020-03-04,Inventory Qty Adjust,34985.71,2021-01-04,Evan Gibbs,Hotels and motel services,Paid,,2021-03-07,10817.66,,,James Nunez PhD,,Casino Hotels,15,292.69,4390.35,,Yes,No,No,,,Visa,
2,3799,2020-03-04,Inventory Qty Adjust,34985.71,2021-01-04,Evan Gibbs,Arizona Dept. of Revenue Payable,Paid,,2021-03-07,10817.66,,,James Nunez PhD,,,,0.08,10.5,,Yes,No,No,,Uncleared,Visa,
2,6154,1993-06-16,Check,34985.71,1994-02-03,Evan Gibbs,Accounts Receivable (A/R),Paid,,1994-10-01,17815.93,,,Matthew Pearson,,,,,,34985.71,Yes,No,No,,,Check,
2,6154,1993-06-16,Check,34985.71,1994-02-03,Evan Gibbs,Job Materials,Paid,,1994-10-01,17815.93,,,Matthew Pearson,,,94,302.85,28467.9,,Yes,No,No,,,Check,
2,6154,1993-06-16,Check,34985.71,1994-02-03,Evan Gibbs,Installation,Paid,,1994-10-01,17815.93,,,Matthew Pearson,,Installation,8,264.62,2116.96,,Yes,No,No,,,Check,
2,6154,1993-06-16,Check,34985.71,1994-02-03,Evan Gibbs,Unapplied Cash Payment Income,Paid,,1994-10-01,17815.93,,,Matthew Pearson,,,15,292.69,4390.35,,Yes,No,No,,,Check,
2,6154,1993-06-16,Check,34985.71,1994-02-03,Evan Gibbs,Loan Payable,Paid,,1994-10-01,17815.93,,,Matthew Pearson,,,,0.08,10.5,,Yes,No,No,,Uncleared,Check,
2,4568,1995-02-16,Refund,34985.71,1995-08-03,Evan Gibbs,Accounts Receivable (A/R),Paid,,1995-10-26,16461.09,,,Anthony Keith,,,,,,34985.71,Yes,No,No,,,Diners Club,
2,4568,1995-02-16,Refund,34985.71,1995-08-03,Evan Gibbs,Coffee and snack shops,Paid,,1995-10-26,16461.09,,,Anthony Keith,,Coffee and Snack,94,302.85,28467.9,,Yes,No,No,,,Diners Club,
2,4568,1995-02-16,Refund,34985.71,1995-08-03,Evan Gibbs,Billable Expense Income,Paid,,1995-10-26,16461.09,,,Anthony Keith,,,8,264.62,2116.96,,Yes,No,No,,,Diners Club,
2,4568,1995-02-16,Refund,34985.71,1995-08-03,Evan Gibbs,Decks and Patios,Paid,,1995-10-26,16461.09,,,Anthony Keith,,,15,292.69,4390.35,,Yes,No,No,,,Diners Club,
2,4568,1995-02-16,Refund,34985.71,1995-08-03,Evan Gibbs,Loan Payable,Paid,,1995-10-26,16461.09,,,Anthony Keith,,,,0.08,10.5,,Yes,No,No,,Uncleared,Diners Club,
2,4286,2006-01-07,Cash Expense,34985.71,2006-07-02,Evan Gibbs,Accounts Receivable (A/R),Paid,,2007-06-26,10616.38,,,Breanna Cole,,,,,,34985.71,Yes,No,No,,,American Express,
2,4286,2006-01-07,Cash Expense,34985.71,2006-07-02,Evan Gibbs,Coffee and snack shops,Paid,,2007-06-26,10616.38,,,Breanna Cole,,Coffee and Snack,94,302.85,28467.9,,Yes,No,No,,,American Express,
2,4286,2006-01-07,Cash Expense,34985.71,2006-07-02,Evan Gibbs,Full-service restaurants,Paid,,2007-06-26,10616.38,,,Breanna Cole,,Drinking and Special Food,8,264.62,2116.96,,Yes,No,No,,,American Express,
2,4286,2006-01-07,Cash Expense,34985.71,2006-07-02,Evan Gibbs,Fast food restaurants,Paid,,2007-06-26,10616.38,,,Breanna Cole,,Fast food,15,292.69,4390.35,,Yes,No,No,,,American Express,
2,4286,2006-01-07,Cash Expense,34985.71,2006-07-02,Evan Gibbs,Loan Payable,Paid,,2007-06-26,10616.38,,,Breanna Cole,,,,0.08,10.5,,Yes,No,No,,Uncleared,American Express,
2,805,2004-10-18,Sales Receipt,40539.51,2004-11-07,Evan Gibbs,Accounts Receivable (A/R),Paid,,2005-05-29,11909.57,,,James Cooke,,,,,,40539.51,Yes,No,No,,,MasterCard,{project: XYZ school painting}
2,805,2004-10-18,Sales Receipt,40539.51,2004-11-07,Evan Gibbs,Discounts given,Paid,,2005-05-29,11909.57,,,James Cooke,,,51,114.01,5814.51,,Yes,No,No,,,MasterCard,{project: XYZ school painting}
2,805,2004-10-18,Sales Receipt,40539.51,2004-11-07,Evan Gibbs,Other Income,Paid,,2005-05-29,11909.57,,,James Cooke,,,75,463.0,34725.0,,Yes,No,No,,,MasterCard,{project: XYZ school painting}
2,5367,2013-07-10,Check,34985.71,2014-04-29,Evan Gibbs,Accounts Receivable (A/R),Paid,,2015-01-24,33580.38,,,Connie Thomas,,,,,,34985.71,Yes,No,No,,,Diners Club,
2,5367,2013-07-10,Check,34985.71,2014-04-29,Evan Gibbs,Coffee and snack shops,Paid,,2015-01-24,33580.38,,,Connie Thomas,,Coffee and Snack,94,302.85,28467.9,,Yes,No,No,,,Diners Club,
2,5367,2013-07-10,Check,34985.71,2014-04-29,Evan Gibbs,Other food services,Paid,,2015-01-24,33580.38,,,Connie Thomas,,Foods on demand,8,264.62,2116.96,,Yes,No,No,,,Diners Club,
2,5367,2013-07-10,Check,34985.71,2014-04-29,Evan Gibbs,Billable Expense Income,Paid,,2015-01-24,33580.38,,,Connie Thomas,,,15,292.69,4390.35,,Yes,No,No,,,Diners Club,
2,5367,2013-07-10,Check,34985.71,2014-04-29,Evan Gibbs,Arizona Dept. of Revenue Payable,Paid,,2015-01-24,33580.38,,,Connie Thomas,,,,0.08,10.5,,Yes,No,No,,Uncleared,Diners Club,
2,2728,1995-11-27,Bill,34985.71,1996-10-16,Evan Gibbs,Accounts Receivable (A/R),Paid,,1997-03-30,34832.84,,,Cody Young,,,,,,34985.71,Yes,No,No,,,Diners Club,
2,2728,1995-11-27,Bill,34985.71,1996-10-16,Evan Gibbs,Uncategorized Income,Paid,,1997-03-30,34832.84,,,Cody Young,,,94,302.85,28467.9,,Yes,No,No,,,Diners Club,
2,2728,1995-11-27,Bill,34985.71,1996-10-16,Evan Gibbs,Fees Billed,Paid,,1997-03-30,34832.84,,,Cody Young,,,8,264.62,2116.96,,Yes,No,No,,,Diners Club,
