business_id,transaction_id,transaction_date,transaction_type,amount,created_date,created_user,account,a/r_paid,a/p_paid,due_date,open_balance,po_status,estimate_status,customer_name,vendor_name,product_service,quantity,rate,credit,debit,sale,purchase,billable,invoiced,cleared,payment_method,misc_(business_specific_fields)
14,80985,2023-02-03,Cash Expense,50617.44,2023-02-20,Oscar Leonard,Accounts Receivable (A/R),Paid,,2023-07-11,42773.13,,,David Ward,,,,,,50617.439999999995,Yes,No,No,,,Visa,
14,80985,2023-02-03,Cash Expense,50617.44,2023-02-20,Oscar Leonard,Job Materials,Paid,,2023-07-11,42773.13,,,David Ward,,,51,199.06,10152.06,,Yes,No,No,,,Visa,
14,80985,2023-02-03,Cash Expense,50617.44,2023-02-20,Oscar Leonard,Process management,Paid,,2023-07-11,42773.13,,,David Ward,,Assessing product problems,40,18.6,744.0,,Yes,No,No,,,Visa,
14,80985,2023-02-03,Cash Expense,50617.44,2023-02-20,Oscar Leonard,Quality management accreditation,Paid,,2023-07-11,42773.13,,,David Ward,,Quality accreditation,92,431.64,39710.88,,Yes,No,No,,,Visa,
14,80985,2023-02-03,Cash Expense,50617.44,2023-02-20,Oscar Leonard,Arizona Dept. of Revenue Payable,Paid,,2023-07-11,42773.13,,,David Ward,,,,0.08,10.5,,Yes,No,No,,Uncleared,Visa,
14,76126,2018-12-19,Billable Expense Charge,13390.66,2019-07-30,Oscar Leonard,Accounts Receivable (A/R),Paid,,2020-04-06,7758.93,,,Kevin Davis,,,,,,13390.66,Yes,No,No,,,American Express,{project: XYZ school painting}
14,76126,2018-12-19,Billable Expense Charge,13390.66,2019-07-30,Oscar Leonard,Billable Expense Income,Paid,,2020-04-06,7758.93,,,Kevin Davis,,,18,52.89,952.02,,Yes,No,No,,,American Express,{project: XYZ school painting}
14,76126,2018-12-19,Billable Expense Charge,13390.66,2019-07-30,Oscar Leonard,Construction management services,Paid,,2020-04-06,7758.93,,,Kevin Davis,,Construction management,89,139.76,12438.64,,Yes,No,No,,,American Express,{project: XYZ school painting}
14,78274,2022-02-15,Billable Expense Charge,50617.44,2022-12-16,Oscar Leonard,Accounts Receivable (A/R),Paid,,2023-09-09,26186.42,,,Brian Le,,,,,,50617.439999999995,Yes,No,No,,,Visa,
14,78274,2022-02-15,Billable Expense Charge,50617.44,2022-12-16,Oscar Leonard,Uncategorized Income,Paid,,2023-09-09,26186.42,,,Brian Le,,,51,199.06,10152.06,,Yes,No,No,,,Visa,
14,78274,2022-02-15,Billable Expense Charge,50617.44,2022-12-16,Oscar Leonard,Design and management services,Paid,,2023-09-09,26186.42,,,Brian Le,,environmental projects,40,18.6,744.0,,Yes,No,No,,,Visa,
14,78274,2022-02-15,Billable Expense Charge,50617.44,2022-12-16,Oscar Leonard,Asset management,Paid,,2023-09-09,26186.42,,,Brian Le,,Life cycle asset management,92,431.64,39710.88,,Yes,No,No,,,Visa,
14,78274,2022-02-15,Billable Expense Charge,50617.44,2022-12-16,Oscar Leonard,Loan Payable,Paid,,2023-09-09,26186.42,,,Brian Le,,,,0.08,10.5,,Yes,No,No,,Uncleared,Visa,
14,76662,1994-02-14,Bill,50617.44,1994-09-09,Oscar Leonard,Accounts Receivable (A/R),Paid,,1995-03-12,23232.95,,,Ryan Watkins,,,,,,50617.439999999995,Yes,No,No,,,Diners Club,
14,76662,1994-02-14,Bill,50617.44,1994-09-09,Oscar Leonard,Uncategorized Income,Paid,,1995-03-12,23232.95,,,Ryan Watkins,,,51,199.06,10152.06,,Yes,No,No,,,Diners Club,
14,76662,1994-02-14,Bill,50617.44,1994-09-09,Oscar Leonard,Decks and Patios,Paid,,1995-03-12,23232.95,,,Ryan Watkins,,,40,18.6,744.0,,Yes,No,No,,,Diners Club,
14,76662,1994-02-14,Bill,50617.44,1994-09-09,Oscar Leonard,Installation,Paid,,1995-03-12,23232.95,,,Ryan Watkins,,Installation,92,431.64,39710.88,,Yes,No,No,,,Diners Club,
14,76662,1994-02-14,Bill,50617.44,1994-09-09,Oscar Leonard,Loan Payable,Paid,,1995-03-12,23232.95,,,Ryan Watkins,,,,0.08,10.5,,Yes,No,No,,Uncleared,Diners Club,
14,77538,2002-01-13,Credit Card Credit,50617.44,2002-12-07,Oscar Leonard,Accounts Receivable (A/R),Paid,,2003-09-01,38646.99,,,Paul Moran,,,,,,50617.439999999995,Yes,No,No,,,American Express,
14,77538,2002-01-13,Credit Card Credit,50617.44,2002-12-07,Oscar Leonard,Uncategorized Income,Paid,,2003-09-01,38646.99,,,Paul Moran,,,51,199.06,10152.06,,Yes,No,No,,,American Express,
14,77538,2002-01-13,Credit Card Credit,50617.44,2002-12-07,Oscar Leonard,Design income,Paid,,2003-09-01,38646.99,,,Paul Moran,,Design,40,18.6,744.0,,Yes,No,No,,,American Express,
14,77538,2002-01-13,Credit Card Credit,50617.44,2002-12-07,Oscar Leonard,Installation,Paid,,2003-09-01,38646.99,,,Paul Moran,,Installation,92,431.64,39710.88,,Yes,No,No,,,American Express,
14,77538,2002-01-13,Credit Card Credit,50617.44,2002-12-07,Oscar Leonard,Loan Payable,Paid,,2003-09-01,38646.99,,,Paul Moran,,,,0.08,10.5,,Yes,No,No,,Uncleared,American Express,
14,80543,2002-02-26,Estimate,50617.44,2002-05-05,Oscar Leonard,Accounts Receivable (A/R),Paid,,2002-06-12,5446.0,,,Christine Reyes,,,,,,50617.439999999995,Yes,No,No,,,American Express,
14,80543,2002-02-26,Estimate,50617.44,2002-05-05,Oscar Leonard,Project planning and economic assessments,Paid,,2002-06-12,5446.0,,,Christine Reyes,,Project assessments,51,199.06,10152.06,,Yes,No,No,,,American Express,
14,80543,2002-02-26,Estimate,50617.44,2002-05-05,Oscar Leonard,Feasibility studies,Paid,,2002-06-12,5446.0,,,Christine Reyes,,Environmental impact assessment,40,18.6,744.0,,Yes,No,No,,,American Express,
14,80543,2002-02-26,Estimate,50617.44,2002-05-05,Oscar Leonard,Decks and Patios,Paid,,2002-06-12,5446.0,,,Christine Reyes,,,92,431.64,39710.88,,Yes,No,No,,,American Express,
14,80543,2002-02-26,Estimate,50617.44,2002-05-05,Oscar Leonard,Arizona Dept. of Revenue Payable,Paid,,2002-06-12,5446.0,,,Christine Reyes,,,,0.08,10.5,,Yes,No,No,,Uncleared,American Express,
14,81293,2011-09-06,Bill,50617.44,2012-01-18,Oscar Leonard,Accounts Receivable (A/R),Paid,,2012-10-22,19986.07,,,Scott Buchanan III,,,,,,50617.439999999995,Yes,No,No,,,Diners Club,
14,81293,2011-09-06,Bill,50617.44,2012-01-18,Oscar Leonard,Job Materials,Paid,,2012-10-22,19986.07,,,Scott Buchanan III,,,51,199.06,10152.06,,Yes,No,No,,,Diners Club,
14,81293,2011-09-06,Bill,50617.44,2012-01-18,Oscar Leonard,Quality management accreditation,Paid,,2012-10-22,19986.07,,,Scott Buchanan III,,Quality accreditation,40,18.6,744.0,,Yes,No,No,,,Diners Club,
14,81293,2011-09-06,Bill,50617.44,2012-01-18,Oscar Leonard,Design income,Paid,,2012-10-22,19986.07,,,Scott Buchanan III,,Design,92,431.64,39710.88,,Yes,No,No,,,Diners Club,
14,81293,2011-09-06,Bill,50617.44,2012-01-18,Oscar Leonard,Arizona Dept. of Revenue Payable,Paid,,2012-10-22,19986.07,,,Scott Buchanan III,,,,0.08,10.5,,Yes,No,No,,Uncleared,Diners Club,
14,77920,2009-05-07,Charge,50617.44,2010-03-08,Oscar Leonard,Accounts Receivable (A/R),Paid,,2010-08-09,9323.41,,,Joseph Thompson,,,,,,50617.439999999995,Yes,No,No,,,Visa,
14,77920,2009-05-07,Charge,50617.44,2010-03-08,Oscar Leonard,Uncategorized Income,Paid,,2010-08-09,9323.41,,,Joseph Thompson,,,51,199.06,10152.06,,Yes,No,No,,,Visa,
14,77920,2009-05-07,Charge,50617.44,2010-03-08,Oscar Leonard,Unapplied Cash Payment Income,Paid,,2010-08-09,9323.41,,,Joseph Thompson,,,40,18.6,744.0,,Yes,No,No,,,Visa,
14,77920,2009-05-07,Charge,50617.44,2010-03-08,Oscar Leonard,Other Income,Paid,,2010-08-09,9323.41,,,Joseph Thompson,,,92,431.64,39710.88,,Yes,No,No,,,Visa,
14,77920,2009-05-07,Charge,50617.44,2010-03-08,Oscar Leonard,Loan Payable,Paid,,2010-08-09,9323.41,,,Joseph Thompson,,,,0.08,10.5,,Yes,No,No,,Uncleared,Visa,
14,80694,2004-12-01,Inventory Qty Adjust,50617.44,2005-04-15,Oscar Leonard,Accounts Receivable (A/R),Paid,,2005-05-25,48493.39,,,Vernon Randolph,,,,,,50617.439999999995,Yes,No,No,,,MasterCard,
14,80694,2004-12-01,Inventory Qty Adjust,50617.44,2005-04-15,Oscar Leonard,Project planning and economic assessments,Paid,,2005-05-25,48493.39,,,Vernon Randolph,,Project assessments,51,199.06,10152.06,,Yes,No,No,,,MasterCard,
14,80694,2004-12-01,Inventory Qty Adjust,50617.44,2005-04-15,Oscar Leonard,Quality management accreditation,Paid,,2005-05-25,48493.39,,,Vernon Randolph,,Quality accreditation,40,18.6,744.0,,Yes,No,No,,,MasterCard,
14,80694,2004-12-01,Inventory Qty Adjust,50617.44,2005-04-15,Oscar Leonard,Other Income,Paid,,2005-05-25,48493.39,,,Vernon Randolph,,,92,431.64,39710.88,,Yes,No,No,,,MasterCard,
14,80694,2004-12-01,Inventory Qty Adjust,50617.44,2005-04-15,Oscar Leonard,Loan Payable,Paid,,2005-05-25,48493.39,,,Vernon Randolph,,,,0.08,10.5,,Yes,No,No,,Uncleared,MasterCard,
14,81476,2002-09-16,Bill Payment (Check),50617.44,2003-02-14,Oscar Leonard,Accounts Receivable (A/R),Paid,,2004-01-27,45803.42,,,Casey Rogers,,,,,,50617.439999999995,Yes,No,No,,,Discover,
14,81476,2002-09-16,Bill Payment (Check),50617.44,2003-02-14,Oscar Leonard,Job Materials,Paid,,2004-01-27,45803.42,,,Casey Rogers,,,51,199.06,10152.06,,Yes,No,No,,,Discover,
14,81476,2002-09-16,Bill Payment (Check),50617.44,2003-02-14,Oscar Leonard,Installation,Paid,,2004-01-27,45803.42,,,Casey Rogers,,Installation,40,18.6,744.0,,Yes,No,No,,,Discover,
14,81476,2002-09-16,Bill Payment (Check),50617.44,2003-02-14,Oscar Leonard,Billable Expense Income,Paid,,2004-01-27,45803.42,,,Casey Rogers,,,92,431.64,39710.88,,Yes,No,No,,,Discover,
14,81476,2002-09-16,Bill Payment (Check),50617.44,2003-02-14,Oscar Leonard,Loan Payable,Paid,,2004-01-27,45803.42,,,Casey Rogers,,,,0.08,10.5,,Yes,No,No,,Uncleared,Discover,
14,79734,2019-09-05,Invoice,50617.44,2020-05-05,Oscar Leonard,Accounts Receivable (A/R),Paid,,2021-04-23,35018.84,,,Hannah Hendricks,,,,,,50617.439999999995,Yes,No,No,,,Cash,
14,79734,2019-09-05,Invoice,50617.44,2020-05-05,Oscar Leonard,Project planning and economic assessments,Paid,,2021-04-23,35018.84,,,Hannah Hendricks,,Project assessments,51,199.06,10152.06,,Yes,No,No,,,Cash,
14,79734,2019-09-05,Invoice,50617.44,2020-05-05,Oscar Leonard,Design income,Paid,,2021-04-23,35018.84,,,Hannah Hendricks,,Design,40,18.6,744.0,,Yes,No,No,,,Cash,
14,79734,2019-09-05,Invoice,50617.44,2020-05-05,Oscar Leonard,Asset management,Paid,,2021-04-23,35018.84,,,Hannah Hendricks,,Life cycle asset management,92,431.64,39710.88,,Yes,No,No,,,Cash,
14,79734,2019-09-05,Invoice,50617.44,2020-05-05,Oscar Leonard,Loan Payable,Paid,,2021-04-23,35018.84,,,Hannah Hendricks,,,,0.08,10.5,,Yes,No,No,,Uncleared,Cash,
14,81340,1994-01-01,Time Charge,50617.44,1994-09-20,Oscar Leonard,Accounts Receivable (A/R),Paid,,1994-11-22,25304.01,,,Caitlin Mitchell,,,,,,50617.439999999995,Yes,No,No,,,MasterCard,
14,81340,1994-01-01,Time Charge,50617.44,1994-09-20,Oscar Leonard,Job Materials,Paid,,1994-11-22,25304.01,,,Caitlin Mitchell,,,51,199.06,10152.06,,Yes,No,No,,,MasterCard,
14,81340,1994-01-01,Time Charge,50617.44,1994-09-20,Oscar Leonard,Quality management accreditation,Paid,,1994-11-22,25304.01,,,Caitlin Mitchell,,Quality accreditation,40,18.6,744.0,,Yes,No,No,,,MasterCard,
14,81340,1994-01-01,Time Charge,50617.44,1994-09-20,Oscar Leonard,Fees Billed,Paid,,1994-11-22,25304.01,,,Caitlin Mitchell,,,92,431.64,39710.88,,Yes,No,No,,,MasterCard,
14,81340,1994-01-01,Time Charge,50617.44,1994-09-20,Oscar Leonard,Loan Payable,Paid,,1994-11-22,25304.01,,,Caitlin Mitchell,,,,0.08,10.5,,Yes,No,No,,Uncleared,MasterCard,
14,78750,2007-09-14,Credit Card Credit,50617.44,2008-05-11,Oscar Leonard,Accounts Receivable (A/R),Paid,,2008-09-12,33444.53,,,Kelly Hunter,,,,,,50617.439999999995,Yes,No,No,,,Discover,
14,78750,2007-09-14,Credit Card Credit,50617.44,2008-05-11,Oscar Leonard,Project planning and economic assessments,Paid,,2008-09-12,33444.53,,,Kelly Hunter,,Project assessments,51,199.06,10152.06,,Yes,No,No,,,Discover,
14,78750,2007-09-14,Credit Card Credit,50617.44,2008-05-11,Oscar Leonard,Job Materials,Paid,,2008-09-12,33444.53,,,Kelly Hunter,,,40,18.6,744.0,,Yes,No,No,,,Discover,
14,78750,2007-09-14,Credit Card Credit,50617.44,2008-05-11,Oscar Leonard,Design and management services,Paid,,2008-09-12,33444.53,,,Kelly Hunter,,environmental projects,92,431.64,39710.88,,Yes,No,No,,,Discover,
14,78750,2007-09-14,Credit Card Credit,50617.44,2008-05-11,Oscar Leonard,Loan Payable,Paid,,2008-09-12,33444.53,,,Kelly Hunter,,,,0.08,10.5,,Yes,No,No,,Uncleared,Discover,
14,80339,1993-06-03,Cash Expense,50617.44,1993-08-11,Oscar Leonard,Accounts Receivable (A/R),Paid,,1994-07-10,14334.11,,,Brooke Smith,,,,,,50617.439999999995,Yes,No,No,,,American Express,
14,80339,1993-06-03,Cash Expense,50617.44,1993-08-11,Oscar Leonard,Project planning and economic assessments,Paid,,1994-07-10,14334.11,,,Brooke Smith,,Project assessments,51,199.06,10152.06,,Yes,No,No,,,American Express,
14,80339,1993-06-03,Cash Expense,50617.44,1993-08-11,Oscar Leonard,Fees Billed,Paid,,1994-07-10,14334.11,,,Brooke Smith,,,40,18.6,744.0,,Yes,No,No,,,American Express,
14,80339,1993-06-03,Cash Expense,50617.44,1993-08-11,Oscar Leonard,Discounts given,Paid,,1994-07-10,14334.11,,,Brooke Smith,,,92,431.64,39710.88,,Yes,No,No,,,American Express,
14,80339,1993-06-03,Cash Expense,50617.44,1993-08-11,Oscar Leonard,Arizona Dept. of Revenue Payable,Paid,,1994-07-10,14334.11,,,Brooke Smith,,,,0.08,10.5,,Yes,No,No,,Uncleared,American Express,
14,76276,1996-10-18,Charge,13390.66,1997-01-13,Oscar Leonard,Accounts Receivable (A/R),Paid,,1997-11-01,10009.16,,,Courtney Espinoza,,,,,,13390.66,Yes,No,No,,,Discover,{project: XYZ school painting}
14,76276,1996-10-18,Charge,13390.66,1997-01-13,Oscar Leonard,Design and management services,Paid,,1997-11-01,10009.16,,,Courtney Espinoza,,environmental projects,18,52.89,952.02,,Yes,No,No,,,Discover,{project: XYZ school painting}
14,76276,1996-10-18,Charge,13390.66,1997-01-13,Oscar Leonard,Fees Billed,Paid,,1997-11-01,10009.16,,,Courtney Espinoza,,,89,139.76,12438.64,,Yes,No,No,,,Discover,{project: XYZ school painting}
14,77991,2016-08-21,Sales Receipt,50617.44,2017-03-19,Oscar Leonard,Accounts Receivable (A/R),Paid,,2017-11-22,41301.37,,,Christopher Johnson,,,,,,50617.439999999995,Yes,No,No,,,Discover,
14,77991,2016-08-21,Sales Receipt,50617.44,2017-03-19,Oscar Leonard,Uncategorized Income,Paid,,2017-11-22,41301.37,,,Christopher Johnson,,,51,199.06,10152.06,,Yes,No,No,,,Discover,
14,77991,2016-08-21,Sales Receipt,50617.44,2017-03-19,Oscar Leonard,Services,Paid,,2017-11-22,41301.37,,,Christopher Johnson,,Services,40,18.6,744.0,,Yes,No,No,,,Discover,
14,77991,2016-08-21,Sales Receipt,50617.44,2017-03-19,Oscar Leonard,Design and management services,Paid,,2017-11-22,41301.37,,,Christopher Johnson,,environmental projects,92,431.64,39710.88,,Yes,No,No,,,Discover,
14,77991,2016-08-21,Sales Receipt,50617.44,2017-03-19,Oscar Leonard,Arizona Dept. of Revenue Payable,Paid,,2017-11-22,41301.37,,,Christopher Johnson,,,,0.08,10.5,,Yes,No,No,,Uncleared,Discover,
14,79988,2008-05-18,Bill Payment (Check),50617.44,2009-01-01,Oscar Leonard,Accounts Receivable (A/R),Paid,,2009-08-20,14647.63,,,Christy Hunter,,,,,,50617.439999999995,Yes,No,No,,,Diners Club,
14,79988,2008-05-18,Bill Payment (Check),50617.44,2009-01-01,Oscar Leonard,Project planning and economic assessments,Paid,,2009-08-20,14647.63,,,Christy Hunter,,Project assessments,51,199.06,10152.06,,Yes,No,No,,,Diners Club,
14,79988,2008-05-18,Bill Payment (Check),50617.44,2009-01-01,Oscar Leonard,Discounts given,Paid,,2009-08-20,14647.63,,,Christy Hunter,,,40,18.6,744.0,,Yes,No,No,,,Diners Club,
14,79988,2008-05-18,Bill Payment (Check),50617.44,2009-01-01,Oscar Leonard,Process management,Paid,,2009-08-20,14647.63,,,Christy Hunter,,Assessing product problems,92,431.64,39710.88,,Yes,No,No,,,Diners Club,
14,79988,2008-05-18,Bill Payment (Check),50617.44,2009-01-01,Oscar Leonard,Loan Payable,Paid,,2009-08-20,14647.63,,,Christy Hunter,,,,0.08,10.5,,Yes,No,No,,Uncleared,Diners Club,
14,77847,2022-07-05,Estimate,50617.44,2023-02-14,Oscar Leonard,Accounts Receivable (A/R),Paid,,2023-11-24,4691.87,,,Thomas Gilbert,,,,,,50617.439999999995,Yes,No,No,,,Cash,
14,77847,2022-07-05,Estimate,50617.44,2023-02-14,Oscar Leonard,Uncategorized Income,Paid,,2023-11-24,4691.87,,,Thomas Gilbert,,,51,199.06,10152.06,,Yes,No,No,,,Cash,
14,77847,2022-07-05,Estimate,50617.44,2023-02-14,Oscar Leonard,Discounts given,Paid,,2023-11-24,4691.87,,,Thomas Gilbert,,,40,18.6,744.0,,Yes,No,No,,,Cash,
14,77847,2022-07-05,Estimate,50617.44,2023-02-14,Oscar Leonard,Quality management accreditation,Paid,,2023-11-24,4691.87,,,Thomas Gilbert,,Quality accreditation,92,431.64,39710.88,,Yes,No,No,,,Cash,
14,77847,2022-07-05,Estimate,50617.44,2023-02-14,Oscar Leonard,Arizona Dept. of Revenue Payable,Paid,,2023-11-24,4691.87,,,Thomas Gilbert,,,,0.08,10.5,,Yes,No,No,,Uncleared,Cash,
14,79365,2007-01-31,Sales Receipt,50617.44,2007-08-10,Oscar Leonard,Accounts Receivable (A/R),Paid,,2008-05-29,2098.63,,,David Mckenzie,,,,,,50617.439999999995,Yes,No,No,,,Cash,
14,79365,2007-01-31,Sales Receipt,50617.44,2007-08-10,Oscar Leonard,Project planning and economic assessments,Paid,,2008-05-29,2098.63,,,David Mckenzie,,Project assessments,51,199.06,10152.06,,Yes,No,No,,,Cash,
14,79365,2007-01-31,Sales Receipt,50617.44,2007-08-10,Oscar Leonard,Maintenance and Repair,Paid,,2008-05-29,2098.63,,,David Mckenzie,,,40,18.6,744.0,,Yes,No,No,,,Cash,
14,79365,2007-01-31,Sales Receipt,50617.44,2007-08-10,Oscar Leonard,Asset management,Paid,,2008-05-29,2098.63,,,David Mckenzie,,Life cycle asset management,92,431.64,39710.88,,Yes,No,No,,,Cash,
14,79365,2007-01-31,Sales Receipt,50617.44,2007-08-10,Oscar Leonard,Arizona Dept. of Revenue Payable,Paid,,2008-05-29,2098.63,,,David Mckenzie,,,,0.08,10.5,,Yes,No,No,,Uncleared,Cash,
14,78450,2014-06-02,Bill Payment (Check),50617.44,2014-10-12,Oscar Leonard,Accounts Receivable (A/R),Paid,,2014-11-26,42693.34,,,Craig Bell,,,,,,50617.439999999995,Yes,No,No,,,American Express,
14,78450,2014-06-02,Bill Payment (Check),50617.44,2014-10-12,Oscar Leonard,Uncategorized Income,Paid,,2014-11-26,42693.34,,,Craig Bell,,,51,199.06,10152.06,,Yes,No,No,,,American Express,
14,78450,2014-06-02,Bill Payment (Check),50617.44,2014-10-12,Oscar Leonard,Quality management accreditation,Paid,,2014-11-26,42693.34,,,Craig Bell,,Quality accreditation,40,18.6,744.0,,Yes,No,No,,,American Express,
14,78450,2014-06-02,Bill Payment (Check),50617.44,2014-10-12,Oscar Leonard,Labor,Paid,,2014-11-26,42693.34,,,Craig Bell,,,92,431.64,39710.88,,Yes,No,No,,,American Express,
14,78450,2014-06-02,Bill Payment (Check),50617.44,2014-10-12,Oscar Leonard,Loan Payable,Paid,,2014-11-26,42693.34,,,Craig Bell,,,,0.08,10.5,,Yes,No,No,,Uncleared,American Express,
14,78132,1999-04-04,Deposit,50617.44,1999-09-11,Oscar Leonard,Accounts Receivable (A/R),Paid,,2000-09-02,14160.49,,,Brittany Stephens,,,,,,50617.439999999995,Yes,No,No,,,American Express,
14,78132,1999-04-04,Deposit,50617.44,1999-09-11,Oscar Leonard,Uncategorized Income,Paid,,2000-09-02,14160.49,,,Brittany Stephens,,,51,199.06,10152.06,,Yes,No,No,,,American Express,
14,78132,1999-04-04,Deposit,50617.44,1999-09-11,Oscar Leonard,Fees Billed,Paid,,2000-09-02,14160.49,,,Brittany Stephens,,,40,18.6,744.0,,Yes,No,No,,,American Express,
14,78132,1999-04-04,Deposit,50617.44,1999-09-11,Oscar Leonard,Asset management,Paid,,2000-09-02,14160.49,,,Brittany Stephens,,Life cycle asset management,92,431.64,39710.88,,Yes,No,No,,,American Express,
14,78132,1999-04-04,Deposit,50617.44,1999-09-11,Oscar Leonard,Loan Payable,Paid,,2000-09-02,14160.49,,,Brittany Stephens,,,,0.08,10.5,,Yes,No,No,,Uncleared,American Express,
14,79771,1996-11-02,Credit Memo,50617.44,1997-01-26,Oscar Leonard,Accounts Receivable (A/R),Paid,,1997-05-25,27473.64,,,Meghan Reed,,,,,,50617.439999999995,Yes,No,No,,,Cash,
14,79771,1996-11-02,Credit Memo,50617.44,1997-01-26,Oscar Leonard,Project planning and economic assessments,Paid,,1997-05-25,27473.64,,,Meghan Reed,,Project assessments,51,199.06,10152.06,,Yes,No,No,,,Cash,
14,79771,1996-11-02,Credit Memo,50617.44,1997-01-26,Oscar Leonard,Design income,Paid,,1997-05-25,27473.64,,,Meghan Reed,,Design,40,18.6,744.0,,Yes,No,No,,,Cash,
14,79771,1996-11-02,Credit Memo,50617.44,1997-01-26,Oscar Leonard,Maintenance and Repair,Paid,,1997-05-25,27473.64,,,Meghan Reed,,,92,431.64,39710.88,,Yes,No,No,,,Cash,
14,79771,1996-11-02,Credit Memo,50617.44,1997-01-26,Oscar Leonard,Arizona Dept. of Revenue Payable,Paid,,1997-05-25,27473.64,,,Meghan Reed,,,,0.08,10.5,,Yes,No,No,,Uncleared,Cash,
